feedback_id,run_id,timestamp,agent_id,user_feedback,feedback_score,feedback_comment
feedback_000827,run_000972_fc5b957a,2026-03-20T13:09:55.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000828,run_000973_11947cf1,2026-03-20T13:19:55.771687+00:00,agent_invoice_dispute,positive,4,Output was easy to validate and ready for review.
feedback_000829,run_000974_6d0954e1,2026-03-20T15:46:07.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000830,run_000975_5ff84bdf,2026-03-20T16:31:30.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000831,run_000976_b678a782,2026-03-20T16:38:24.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000832,run_000977_403a38b1,2026-03-20T16:51:18.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_000833,run_000979_e720ecb5,2026-03-20T19:27:07.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000834,run_000980_4df2ea2c,2026-03-20T20:01:05.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000835,run_000981_b384443d,2026-03-20T21:20:16.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_000836,run_000983_dae391f5,2026-03-20T23:00:44.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000837,run_000984_7871d895,2026-03-20T23:24:21.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000838,run_000985_c738b275,2026-03-21T00:43:11.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000839,run_000986_e3cf9c83,2026-03-21T02:41:33.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000840,run_000987_f2e9f544,2026-03-21T03:23:13.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_000841,run_000988_f46f9466,2026-03-21T03:58:15.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000842,run_000991_4827e880,2026-03-21T06:08:13.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000843,run_000992_8b1d4696,2026-03-21T09:57:26.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000844,run_000993_8378b3d4,2026-03-21T10:36:54.771687+00:00,agent_invoice_dispute,neutral,4,Output was partially useful for the reviewer.
feedback_000845,run_000994_1aa71ed7,2026-03-21T10:49:57.771687+00:00,agent_hr_policy,positive,4,Agent completed the task with clear supporting detail.
feedback_000846,run_000995_092adda4,2026-03-21T10:59:05.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000847,run_000996_549e984e,2026-03-21T11:22:11.771687+00:00,agent_powerbi_optimiser,positive,4,Agent completed the task with clear supporting detail.
feedback_000848,run_000997_815047fc,2026-03-21T11:38:11.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000849,run_000998_b75da927,2026-03-21T11:44:35.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000850,run_000999_e7291c1f,2026-03-21T12:15:15.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000851,run_001000_7792a26e,2026-03-21T13:49:04.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000852,run_001001_a1946d0b,2026-03-21T16:22:54.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_000853,run_001004_696427ce,2026-03-21T19:25:36.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000854,run_001005_f88f6d63,2026-03-21T20:16:51.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000855,run_001008_51a5d70d,2026-03-21T23:06:39.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000856,run_001009_b4414c85,2026-03-21T23:20:20.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_000857,run_001010_1e701d71,2026-03-22T00:01:47.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000858,run_001011_3d7a53a7,2026-03-22T00:28:54.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000859,run_001013_144c7ecf,2026-03-22T02:45:22.771687+00:00,agent_hr_policy,neutral,3,Agent completed the task with some manual follow-up.
feedback_000860,run_001014_2ca0cbf1,2026-03-22T04:29:14.771687+00:00,agent_hr_policy,negative,2,Reviewer could not rely on the generated answer.
feedback_000861,run_001015_961269e5,2026-03-22T05:32:19.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000862,run_001016_3459d95a,2026-03-22T06:14:32.771687+00:00,agent_powerbi_optimiser,negative,1,Agent output was not sufficient for the task.
feedback_000863,run_001017_51e64631,2026-03-22T06:15:00.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000864,run_001019_bfccff9a,2026-03-22T06:54:44.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000865,run_001020_1a715368,2026-03-22T07:36:46.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000866,run_001021_11421ab5,2026-03-22T10:12:25.771687+00:00,agent_powerbi_optimiser,positive,4,Agent completed the task with clear supporting detail.
feedback_000867,run_001022_f721b3bc,2026-03-22T11:17:00.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000868,run_001023_d25e379e,2026-03-22T11:37:25.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000869,run_001024_d5d4d17c,2026-03-22T13:30:46.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000870,run_001025_b3e06513,2026-03-22T13:52:08.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000871,run_001026_2d830475,2026-03-22T15:07:59.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000872,run_001027_5053409c,2026-03-22T15:34:44.771687+00:00,agent_invoice_dispute,negative,2,Reviewer could not rely on the generated answer.
feedback_000873,run_001028_c05a6ded,2026-03-22T17:19:30.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000874,run_001030_da7c9652,2026-03-22T20:14:39.771687+00:00,agent_powerbi_optimiser,positive,4,Agent completed the task with clear supporting detail.
feedback_000875,run_001031_dd6093b0,2026-03-23T01:46:55.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000876,run_001032_c22ae9d7,2026-03-23T02:55:20.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_000877,run_001033_6cbeaa9a,2026-03-23T04:26:27.771687+00:00,agent_invoice_dispute,positive,4,Output was easy to validate and ready for review.
feedback_000878,run_001034_b8b0af68,2026-03-23T06:05:31.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000879,run_001035_bf1b6d2d,2026-03-23T06:45:59.771687+00:00,agent_powerbi_optimiser,positive,4,Output was easy to validate and ready for review.
feedback_000880,run_001036_2700421d,2026-03-23T08:24:00.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_000881,run_001037_f55cb02c,2026-03-23T08:43:58.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_000882,run_001038_acad8b0a,2026-03-23T09:19:42.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_000883,run_001039_afeae3c9,2026-03-23T09:35:45.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000884,run_001040_ec61f160,2026-03-23T11:13:59.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000885,run_001042_db8c25d3,2026-03-23T11:45:48.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000886,run_001043_43fa012b,2026-03-23T12:34:31.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000887,run_001044_7f74b298,2026-03-23T14:09:43.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000888,run_001045_f97539fd,2026-03-23T16:12:33.771687+00:00,agent_invoice_dispute,negative,2,Reviewer could not rely on the generated answer.
feedback_000889,run_001047_12448fa8,2026-03-23T17:47:33.771687+00:00,agent_powerbi_optimiser,negative,1,Agent output was not sufficient for the task.
feedback_000890,run_001048_68f22556,2026-03-23T18:29:50.771687+00:00,agent_powerbi_optimiser,neutral,3,Agent completed the task with some manual follow-up.
feedback_000891,run_001049_2396924d,2026-03-23T18:36:16.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_000892,run_001050_48037b76,2026-03-23T18:40:09.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_000893,run_001051_818d350d,2026-03-23T20:23:48.771687+00:00,agent_hr_policy,negative,2,Agent output was not sufficient for the task.
feedback_000894,run_001052_98398e89,2026-03-23T21:04:48.771687+00:00,agent_hr_policy,positive,4,Agent completed the task with clear supporting detail.
feedback_000895,run_001053_d1a289f2,2026-03-23T22:23:17.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000896,run_001054_15524fd4,2026-03-23T22:32:41.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_000897,run_001055_395ff4c4,2026-03-23T23:49:55.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_000898,run_001057_fa8d0ce2,2026-03-24T01:56:22.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000899,run_001059_7db7e642,2026-03-24T04:02:02.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000900,run_001060_4b448c97,2026-03-24T06:06:38.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000901,run_001063_c22f9f13,2026-03-24T08:07:04.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000902,run_001064_5a5aa757,2026-03-24T10:20:05.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000903,run_001066_69756e00,2026-03-24T13:35:38.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000904,run_001069_adc3fbcf,2026-03-24T17:42:31.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000905,run_001070_ff90a2ff,2026-03-24T19:25:43.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_000906,run_001071_47753497,2026-03-24T22:19:12.771687+00:00,agent_invoice_dispute,negative,1,Agent output was not sufficient for the task.
feedback_000907,run_001072_9f1c0998,2026-03-24T22:35:08.771687+00:00,agent_invoice_dispute,negative,2,Reviewer could not rely on the generated answer.
feedback_000908,run_001073_3ab401f3,2026-03-25T01:24:07.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_000909,run_001074_8ec358f9,2026-03-25T02:33:31.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000910,run_001075_c6adbcd2,2026-03-25T03:51:42.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_000911,run_001076_54a48b25,2026-03-25T06:09:53.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_000912,run_001077_71af1d3c,2026-03-25T08:21:14.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_000913,run_001078_b8e012c3,2026-03-25T09:41:55.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_000914,run_001079_c5be1ee5,2026-03-25T09:49:26.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000915,run_001081_7e940980,2026-03-25T10:55:56.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000916,run_001082_f3a09090,2026-03-25T11:06:34.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000917,run_001083_a7c22f4d,2026-03-25T13:48:59.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000918,run_001084_9530c5e4,2026-03-25T15:04:32.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000919,run_001085_d399d50c,2026-03-25T15:07:10.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000920,run_001087_d24c8a8a,2026-03-25T15:27:42.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000921,run_001088_bad212d1,2026-03-25T16:25:21.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000922,run_001089_bae22345,2026-03-25T17:53:35.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000923,run_001091_e7c9d1ec,2026-03-25T19:25:04.771687+00:00,agent_hr_policy,negative,1,Reviewer could not rely on the generated answer.
feedback_000924,run_001092_dd20bd0e,2026-03-25T23:15:26.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000925,run_001093_1b13a704,2026-03-25T23:50:15.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_000926,run_001095_9ad9c55c,2026-03-26T06:12:22.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000927,run_001096_f8b7bcc4,2026-03-26T07:13:54.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000928,run_001097_6e9620d8,2026-03-26T09:13:32.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000929,run_001099_a444c82e,2026-03-26T14:10:28.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000930,run_001100_30e8bb34,2026-03-26T15:03:52.771687+00:00,agent_powerbi_optimiser,neutral,3,Output was partially useful for the reviewer.
feedback_000931,run_001101_08caeaf7,2026-03-26T16:11:12.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000932,run_001102_dd10fcf2,2026-03-26T17:24:32.771687+00:00,agent_invoice_dispute,negative,2,Agent output was not sufficient for the task.
feedback_000933,run_001103_c5a3faca,2026-03-26T19:38:15.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_000934,run_001104_fd820518,2026-03-26T22:51:07.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000935,run_001105_b8957f7b,2026-03-26T23:12:17.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_000936,run_001106_130104ce,2026-03-26T23:53:36.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000937,run_001107_48a24de8,2026-03-27T01:49:04.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000938,run_001108_53cc8977,2026-03-27T02:18:27.771687+00:00,agent_hr_policy,positive,4,Agent completed the task with clear supporting detail.
feedback_000939,run_001109_3ecde959,2026-03-27T06:37:41.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000940,run_001110_ba8f2380,2026-03-27T09:41:25.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_000941,run_001111_10ee7c87,2026-03-27T10:00:13.771687+00:00,agent_hr_policy,neutral,3,Agent completed the task with some manual follow-up.
feedback_000942,run_001112_0c21b331,2026-03-27T13:42:16.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_000943,run_001113_6d87383f,2026-03-27T16:39:24.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_000944,run_001114_931b0bad,2026-03-27T17:03:40.771687+00:00,agent_hr_policy,negative,2,Response missed key context and needed rework.
feedback_000945,run_001115_b8448b16,2026-03-27T19:56:57.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_000946,run_001117_0e7af66d,2026-03-27T21:06:40.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000947,run_001119_37469c17,2026-03-27T21:44:56.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000948,run_001120_ab23299e,2026-03-27T21:45:45.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000949,run_001121_2aa65eea,2026-03-27T21:50:34.771687+00:00,agent_powerbi_optimiser,neutral,4,Output was partially useful for the reviewer.
feedback_000950,run_001122_aec36dca,2026-03-28T01:25:51.771687+00:00,agent_invoice_dispute,positive,4,Output was easy to validate and ready for review.
feedback_000951,run_001124_13e19862,2026-03-28T03:33:56.771687+00:00,agent_invoice_dispute,negative,1,Response missed key context and needed rework.
feedback_000952,run_001125_aff65371,2026-03-28T04:44:01.771687+00:00,agent_hr_policy,negative,1,Reviewer could not rely on the generated answer.
feedback_000953,run_001126_08b97667,2026-03-28T04:45:37.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000954,run_001127_c70f000f,2026-03-28T04:46:18.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000955,run_001128_ce6073bc,2026-03-28T08:47:20.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000956,run_001129_c9d0adb0,2026-03-28T09:36:31.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000957,run_001131_11b569c2,2026-03-28T09:46:18.771687+00:00,agent_invoice_dispute,negative,1,Response missed key context and needed rework.
feedback_000958,run_001132_df121c89,2026-03-28T10:26:22.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000959,run_001133_5c9feb5a,2026-03-28T11:22:01.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_000960,run_001134_f2587e7a,2026-03-28T12:42:35.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_000961,run_001135_a195110d,2026-03-28T12:54:52.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_000962,run_001137_7ad63941,2026-03-28T14:16:49.771687+00:00,agent_invoice_dispute,neutral,4,Response was acceptable but needed light refinement.
feedback_000963,run_001138_486b50a7,2026-03-28T14:49:10.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000964,run_001139_bb34242f,2026-03-28T15:07:09.771687+00:00,agent_powerbi_optimiser,negative,1,Response missed key context and needed rework.
feedback_000965,run_001140_8620092a,2026-03-28T16:02:37.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000966,run_001141_47fa7554,2026-03-28T16:38:30.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000967,run_001142_eeedc6d9,2026-03-28T16:47:11.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000968,run_001143_091168aa,2026-03-28T16:58:47.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000969,run_001144_a8731039,2026-03-28T17:02:48.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_000970,run_001146_90cf4eea,2026-03-28T18:23:01.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000971,run_001147_8eae2a18,2026-03-28T18:46:53.771687+00:00,agent_invoice_dispute,negative,2,Reviewer could not rely on the generated answer.
feedback_000972,run_001148_c3ce1ff9,2026-03-28T18:52:31.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_000973,run_001149_e73c7a18,2026-03-28T18:55:43.771687+00:00,agent_invoice_dispute,neutral,4,Response was acceptable but needed light refinement.
feedback_000974,run_001150_e6d28fbd,2026-03-28T19:47:48.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000975,run_001152_6337f0eb,2026-03-28T23:32:31.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000976,run_001153_a9fce3b3,2026-03-29T00:28:12.771687+00:00,agent_powerbi_optimiser,negative,2,Agent output was not sufficient for the task.
feedback_000977,run_001155_1e332365,2026-03-29T01:55:30.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_000978,run_001156_81e22e33,2026-03-29T02:25:09.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000979,run_001157_f330139e,2026-03-29T04:49:58.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000980,run_001158_970c7946,2026-03-29T05:03:28.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000981,run_001159_d8000d4b,2026-03-29T05:56:28.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000982,run_001160_fbdfcce1,2026-03-29T06:55:54.771687+00:00,agent_powerbi_optimiser,positive,4,Agent completed the task with clear supporting detail.
feedback_000983,run_001161_6f0edc90,2026-03-29T07:27:11.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000984,run_001162_8f683e22,2026-03-29T08:42:57.771687+00:00,agent_hr_policy,negative,2,Response missed key context and needed rework.
feedback_000985,run_001163_44d61e1f,2026-03-29T09:48:05.771687+00:00,agent_invoice_dispute,negative,1,Response missed key context and needed rework.
feedback_000986,run_001164_9aed3dc4,2026-03-29T12:46:11.771687+00:00,agent_invoice_dispute,neutral,4,Response was acceptable but needed light refinement.
feedback_000987,run_001165_9fdcc0a6,2026-03-29T12:55:18.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_000988,run_001166_8bd21ec1,2026-03-29T13:53:55.771687+00:00,agent_hr_policy,positive,4,Agent completed the task with clear supporting detail.
feedback_000989,run_001167_61c3a97f,2026-03-29T15:54:36.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_000990,run_001168_a2489dd9,2026-03-29T17:16:14.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_000991,run_001169_c95cc9a9,2026-03-29T17:57:12.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000992,run_001170_85495819,2026-03-29T18:29:11.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000993,run_001171_886fc2f9,2026-03-29T18:38:01.771687+00:00,agent_hr_policy,negative,2,Agent output was not sufficient for the task.
feedback_000994,run_001172_1dc1302a,2026-03-29T19:41:00.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_000995,run_001173_4dadd52b,2026-03-29T20:40:34.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000996,run_001174_e945ce1b,2026-03-29T20:50:23.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000997,run_001175_e12c9abf,2026-03-29T21:38:38.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_000998,run_001176_60ade6da,2026-03-29T22:11:46.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000999,run_001177_a838d087,2026-03-29T22:22:14.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_001000,run_001178_b7fb5e41,2026-03-29T22:29:00.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_001001,run_001179_386c9991,2026-03-29T22:58:28.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_001002,run_001180_902a52ff,2026-03-29T23:36:44.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001003,run_001181_b083ad74,2026-03-30T01:14:24.771687+00:00,agent_hr_policy,negative,2,Response missed key context and needed rework.
feedback_001004,run_001182_40a7daa2,2026-03-30T01:14:43.771687+00:00,agent_invoice_dispute,negative,2,Agent output was not sufficient for the task.
feedback_001005,run_001183_110d1497,2026-03-30T01:33:19.771687+00:00,agent_powerbi_optimiser,neutral,4,Output was partially useful for the reviewer.
feedback_001006,run_001184_1e37a3b9,2026-03-30T01:49:15.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001007,run_001185_959ba317,2026-03-30T02:51:58.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001008,run_001187_5308b789,2026-03-30T04:00:36.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_001009,run_001188_6b31baa2,2026-03-30T04:27:09.771687+00:00,agent_invoice_dispute,negative,1,Response missed key context and needed rework.
feedback_001010,run_001189_70018b71,2026-03-30T05:47:23.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_001011,run_001190_aef3fd94,2026-03-30T07:10:10.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_001012,run_001191_40f5744a,2026-03-30T07:13:21.771687+00:00,agent_powerbi_optimiser,positive,4,Output was easy to validate and ready for review.
feedback_001013,run_001192_a0866be2,2026-03-30T09:55:21.771687+00:00,agent_hr_policy,negative,2,Reviewer could not rely on the generated answer.
feedback_001014,run_001194_d76d69f1,2026-03-30T10:59:06.771687+00:00,agent_invoice_dispute,positive,4,Output was easy to validate and ready for review.
feedback_001015,run_001195_c2edacb8,2026-03-30T12:32:23.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_001016,run_001196_7caab6a5,2026-03-30T14:31:33.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001017,run_001197_a78df4e2,2026-03-30T16:45:31.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_001018,run_001198_bc7a375d,2026-03-30T19:08:35.771687+00:00,agent_powerbi_optimiser,positive,4,Output was easy to validate and ready for review.
feedback_001019,run_001199_fc86bc82,2026-03-30T19:55:52.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001020,run_001200_1cbd32d7,2026-03-30T20:13:05.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001021,run_001201_251249a5,2026-03-30T20:18:34.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001022,run_001202_8aa2b501,2026-03-30T23:38:48.771687+00:00,agent_invoice_dispute,negative,2,Agent output was not sufficient for the task.
feedback_001023,run_001203_f4bc045a,2026-03-31T00:00:20.771687+00:00,agent_powerbi_optimiser,negative,1,Agent output was not sufficient for the task.
feedback_001024,run_001204_b6897dfe,2026-03-31T02:16:47.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_001025,run_001205_01bfc397,2026-03-31T03:15:51.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
